File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018128_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-08,5020.0,0.1838,1.0,"(0.1838,1.0)",0.6598,0.1909,0.0364,0.8166,1.0,0.6567,0.1838,0.5099
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018128_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-08,5012.0,0.0002,0.4961,"(0.0002,0.4961)",0.2013,0.1181,0.0139,0.2881,0.4961,0.1956,0.0002,0.1043
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018128_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-08,4967.0,0.0002,0.3186,"(0.0002,0.3186)",0.0719,0.0633,0.004,0.1109,0.2477,0.0544,0.0002,0.0191
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018129_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-09,5027.0,0.1838,1.0,"(0.1838,1.0)",0.6536,0.1957,0.0383,0.8155,1.0,0.6482,0.1838,0.4988
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018129_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-09,5019.0,0.0002,0.4901,"(0.0002,0.4901)",0.1979,0.1161,0.0135,0.2818,0.4901,0.1934,0.0002,0.1024
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018129_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-09,4974.0,0.0002,0.3186,"(0.0002,0.3186)",0.076,0.065,0.0042,0.1174,0.2621,0.059,0.0002,0.0207
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018130_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-10,4812.0,0.1939,1.0,"(0.1939,1.0)",0.6503,0.1927,0.0371,0.8087,1.0,0.6443,0.1939,0.4985
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018130_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-10,4806.0,0.0002,0.4961,"(0.0002,0.4961)",0.2048,0.1164,0.0135,0.2894,0.4961,0.2018,0.0002,0.1101
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018130_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-10,4762.0,0.0002,0.3186,"(0.0002,0.3186)",0.0757,0.0653,0.0043,0.1174,0.2624,0.0583,0.0002,0.0206
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018131_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-11,5052.0,0.1838,1.0,"(0.1838,1.0)",0.6589,0.1918,0.0368,0.8165,1.0,0.6559,0.1838,0.5096
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018131_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-11,5044.0,0.0002,0.4961,"(0.0002,0.4961)",0.2009,0.1175,0.0138,0.2867,0.4961,0.1949,0.0002,0.1045
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018131_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-11,4999.0,0.0002,0.3186,"(0.0002,0.3186)",0.0726,0.0635,0.004,0.1116,0.2495,0.0553,0.0002,0.0194
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018132_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-12,4895.0,0.1838,1.0,"(0.1838,1.0)",0.6537,0.1948,0.038,0.8149,1.0,0.6496,0.1838,0.4992
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018132_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-12,4890.0,0.0002,0.4901,"(0.0002,0.4901)",0.2001,0.1163,0.0135,0.2842,0.4901,0.1966,0.0002,0.1048
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018132_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-12,4847.0,0.0002,0.3186,"(0.0002,0.3186)",0.0757,0.0654,0.0043,0.117,0.2604,0.0577,0.0002,0.0206
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018133_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-13,4929.0,0.1838,1.0,"(0.1838,1.0)",0.6535,0.1917,0.0367,0.8102,1.0,0.6457,0.1838,0.5029
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018133_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-13,4922.0,0.0002,0.4961,"(0.0002,0.4961)",0.2041,0.1174,0.0138,0.29,0.4961,0.1998,0.0002,0.1086
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018133_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-13,4877.0,0.0002,0.3186,"(0.0002,0.3186)",0.0737,0.0643,0.0041,0.1138,0.254,0.056,0.0002,0.0197
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018134_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-14,5057.0,0.1838,1.0,"(0.1838,1.0)",0.6539,0.1945,0.0378,0.8145,1.0,0.6484,0.1838,0.5013
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018134_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-14,5049.0,0.0002,0.4961,"(0.0002,0.4961)",0.1998,0.1164,0.0136,0.2834,0.4961,0.1942,0.0002,0.1049
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018134_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-14,5004.0,0.0002,0.3186,"(0.0002,0.3186)",0.0748,0.0648,0.0042,0.1157,0.2594,0.0572,0.0002,0.0199
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018135_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-15,4811.0,0.1838,1.0,"(0.1838,1.0)",0.65,0.1914,0.0366,0.8076,1.0,0.6433,0.1838,0.5002
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018135_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-15,4809.0,0.0002,0.4901,"(0.0002,0.4901)",0.2043,0.1159,0.0134,0.2889,0.4901,0.2017,0.0002,0.1092
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018135_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-15,4766.0,0.0002,0.3186,"(0.0002,0.3186)",0.0762,0.0651,0.0042,0.1175,0.2604,0.0586,0.0002,0.0213
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018136_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-16,5017.0,0.1838,1.0,"(0.1838,1.0)",0.66,0.1909,0.0364,0.8167,1.0,0.6568,0.1838,0.5106
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018136_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-16,5009.0,0.0002,0.4961,"(0.0002,0.4961)",0.2012,0.1181,0.0139,0.2878,0.4961,0.1955,0.0002,0.104
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018136_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-16,4964.0,0.0002,0.3186,"(0.0002,0.3186)",0.0718,0.0633,0.004,0.1108,0.2477,0.0543,0.0002,0.019
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018137_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-17,5024.0,0.1838,1.0,"(0.1838,1.0)",0.6537,0.1957,0.0383,0.8154,1.0,0.6483,0.1838,0.4991
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018137_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-17,5016.0,0.0002,0.4901,"(0.0002,0.4901)",0.1978,0.1161,0.0135,0.2818,0.4901,0.1933,0.0002,0.1024
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018137_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-17,4971.0,0.0002,0.3186,"(0.0002,0.3186)",0.076,0.065,0.0042,0.1175,0.2624,0.059,0.0002,0.0207
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018138_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-18,3813.0,0.1939,1.0,"(0.1939,1.0)",0.6534,0.1922,0.0369,0.8099,1.0,0.6516,0.1939,0.5032
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018138_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-18,3808.0,0.0002,0.4961,"(0.0002,0.4961)",0.2032,0.1165,0.0136,0.2867,0.4961,0.1991,0.0002,0.1094
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018138_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-18,3775.0,0.0002,0.3186,"(0.0002,0.3186)",0.0754,0.0656,0.0043,0.1177,0.2633,0.0576,0.0002,0.0197
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018139_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-19,5050.0,0.1838,1.0,"(0.1838,1.0)",0.6589,0.1918,0.0368,0.8163,1.0,0.6559,0.1838,0.5096
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018139_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-19,5042.0,0.0002,0.4961,"(0.0002,0.4961)",0.2009,0.1175,0.0138,0.2867,0.4961,0.195,0.0002,0.1045
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018139_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-19,4997.0,0.0002,0.3186,"(0.0002,0.3186)",0.0726,0.0635,0.004,0.1117,0.2495,0.0554,0.0002,0.0194
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018140_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-20,4893.0,0.1838,1.0,"(0.1838,1.0)",0.6536,0.1949,0.038,0.8149,1.0,0.649,0.1838,0.4991
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018140_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-20,4888.0,0.0002,0.4901,"(0.0002,0.4901)",0.2002,0.1163,0.0135,0.2843,0.4901,0.1969,0.0002,0.1048
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018140_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-20,4845.0,0.0002,0.3186,"(0.0002,0.3186)",0.0758,0.0654,0.0043,0.117,0.2604,0.0577,0.0002,0.0206
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018141_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-21,4928.0,0.1838,1.0,"(0.1838,1.0)",0.6535,0.1916,0.0367,0.8102,1.0,0.6457,0.1838,0.5029
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018141_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-21,4921.0,0.0002,0.4961,"(0.0002,0.4961)",0.2042,0.1174,0.0138,0.29,0.4961,0.1999,0.0002,0.1086
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018141_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-21,4876.0,0.0002,0.3186,"(0.0002,0.3186)",0.0737,0.0643,0.0041,0.1137,0.254,0.056,0.0002,0.0198
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018142_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-22,3336.0,0.1925,1.0,"(0.1925,1.0)",0.6557,0.194,0.0376,0.8145,1.0,0.6517,0.1925,0.5022
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018142_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-22,3332.0,0.0002,0.4901,"(0.0002,0.4901)",0.2006,0.1159,0.0134,0.2837,0.4901,0.1944,0.0002,0.1083
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018142_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-22,3288.0,0.0002,0.3186,"(0.0002,0.3186)",0.0754,0.0645,0.0042,0.1176,0.2621,0.058,0.0002,0.021
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018143_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-23,4805.0,0.1838,1.0,"(0.1838,1.0)",0.6502,0.1915,0.0367,0.808,1.0,0.6434,0.1838,0.5003
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018143_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-23,4803.0,0.0002,0.4901,"(0.0002,0.4901)",0.2041,0.1159,0.0134,0.2887,0.4901,0.2016,0.0002,0.1091
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018143_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-23,4760.0,0.0002,0.3186,"(0.0002,0.3186)",0.0762,0.0652,0.0042,0.1176,0.2604,0.0585,0.0002,0.0213
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018144_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-24,5013.0,0.1838,1.0,"(0.1838,1.0)",0.66,0.1909,0.0364,0.8166,1.0,0.6568,0.1838,0.5106
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018144_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-24,5005.0,0.0002,0.4961,"(0.0002,0.4961)",0.2013,0.1181,0.0139,0.2881,0.4961,0.1956,0.0002,0.1042
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018144_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-24,4960.0,0.0002,0.3186,"(0.0002,0.3186)",0.0718,0.0633,0.004,0.1108,0.2477,0.0543,0.0002,0.019
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018145_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-25,5027.0,0.1838,1.0,"(0.1838,1.0)",0.6536,0.1956,0.0383,0.8153,1.0,0.648,0.1838,0.4991
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018145_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-25,5019.0,0.0002,0.4901,"(0.0002,0.4901)",0.1979,0.1161,0.0135,0.2818,0.4901,0.1933,0.0002,0.1029
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018145_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-25,4974.0,0.0002,0.3186,"(0.0002,0.3186)",0.076,0.065,0.0042,0.1174,0.2621,0.059,0.0002,0.0207
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018146_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-26,4813.0,0.1939,1.0,"(0.1939,1.0)",0.6503,0.1927,0.0371,0.8088,1.0,0.6443,0.1939,0.4985
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018146_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-26,4807.0,0.0002,0.4961,"(0.0002,0.4961)",0.2048,0.1164,0.0136,0.2895,0.4961,0.2018,0.0002,0.11
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018146_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-26,4763.0,0.0002,0.3186,"(0.0002,0.3186)",0.0757,0.0652,0.0043,0.1174,0.2624,0.0583,0.0002,0.0206
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018147_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-27,5051.0,0.1838,1.0,"(0.1838,1.0)",0.6593,0.1917,0.0367,0.8165,1.0,0.6567,0.1838,0.5097
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018147_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-27,5043.0,0.0002,0.4961,"(0.0002,0.4961)",0.2007,0.1175,0.0138,0.2866,0.4961,0.1948,0.0002,0.1044
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018147_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-27,4998.0,0.0002,0.3186,"(0.0002,0.3186)",0.0725,0.0635,0.004,0.1116,0.2495,0.0553,0.0002,0.0193
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018148_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-28,4890.0,0.1838,1.0,"(0.1838,1.0)",0.6537,0.1949,0.038,0.8149,1.0,0.6493,0.1838,0.4991
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018148_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-28,4885.0,0.0002,0.4901,"(0.0002,0.4901)",0.2001,0.1163,0.0135,0.2843,0.4901,0.1966,0.0002,0.1047
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018148_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-28,4842.0,0.0002,0.3186,"(0.0002,0.3186)",0.0757,0.0654,0.0043,0.117,0.2604,0.0577,0.0002,0.0206
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018149_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-29,4921.0,0.1838,1.0,"(0.1838,1.0)",0.6534,0.1915,0.0367,0.8099,1.0,0.6456,0.1838,0.5028
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018149_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-29,4914.0,0.0002,0.4961,"(0.0002,0.4961)",0.2042,0.1173,0.0138,0.29,0.4961,0.1999,0.0002,0.1087
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018149_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-29,4869.0,0.0002,0.3186,"(0.0002,0.3186)",0.0737,0.0642,0.0041,0.1138,0.254,0.056,0.0002,0.0198
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018150_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-30,5056.0,0.1838,1.0,"(0.1838,1.0)",0.654,0.1945,0.0378,0.8145,1.0,0.6484,0.1838,0.5015
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018150_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-30,5048.0,0.0002,0.4961,"(0.0002,0.4961)",0.1999,0.1165,0.0136,0.2835,0.4961,0.1942,0.0002,0.1049
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018150_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-30,5003.0,0.0002,0.3186,"(0.0002,0.3186)",0.0748,0.0648,0.0042,0.1157,0.2594,0.0572,0.0002,0.0199
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018151_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-31,4810.0,0.1838,1.0,"(0.1838,1.0)",0.6501,0.1915,0.0367,0.8078,1.0,0.6433,0.1838,0.5002
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018151_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-31,4808.0,0.0002,0.4901,"(0.0002,0.4901)",0.2041,0.1159,0.0134,0.2887,0.4901,0.2017,0.0002,0.1092
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018151_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-05-31,4765.0,0.0002,0.3186,"(0.0002,0.3186)",0.0762,0.0652,0.0042,0.1177,0.2621,0.0586,0.0002,0.0213
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018152_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-06-01,5012.0,0.1838,1.0,"(0.1838,1.0)",0.66,0.1909,0.0364,0.8166,1.0,0.6569,0.1838,0.5107
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018152_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-06-01,5004.0,0.0002,0.4961,"(0.0002,0.4961)",0.2012,0.118,0.0139,0.2878,0.4961,0.1955,0.0002,0.104
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018152_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-06-01,4959.0,0.0002,0.3186,"(0.0002,0.3186)",0.0717,0.0633,0.004,0.1108,0.2477,0.0543,0.0002,0.019
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018153_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-06-02,5024.0,0.1838,1.0,"(0.1838,1.0)",0.6537,0.1956,0.0383,0.8154,1.0,0.6481,0.1838,0.4992
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018153_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-06-02,5016.0,0.0002,0.4901,"(0.0002,0.4901)",0.1979,0.1161,0.0135,0.2818,0.4901,0.1933,0.0002,0.1028
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018153_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-06-02,4971.0,0.0002,0.3186,"(0.0002,0.3186)",0.076,0.065,0.0042,0.1173,0.2621,0.059,0.0002,0.0207
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018154_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-06-03,4802.0,0.1939,1.0,"(0.1939,1.0)",0.6504,0.1926,0.0371,0.8088,1.0,0.6444,0.1939,0.4986
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018154_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-06-03,4796.0,0.0002,0.4961,"(0.0002,0.4961)",0.2049,0.1165,0.0136,0.2896,0.4961,0.2018,0.0002,0.1101
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018154_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-06-03,4752.0,0.0002,0.3186,"(0.0002,0.3186)",0.0757,0.0653,0.0043,0.1173,0.2624,0.0582,0.0002,0.0206
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018155_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-06-04,5051.0,0.1838,1.0,"(0.1838,1.0)",0.6593,0.1917,0.0368,0.8165,1.0,0.6567,0.1838,0.5097
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2018155_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-06-04,5043.0,0.0002,0.4961,"(0.0002,0.4961)",0.2007,0.1175,0.0138,0.2866,0.4961,0.1948,0.0002,0.1044
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2018155_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-06-04,4998.0,0.0002,0.3186,"(0.0002,0.3186)",0.0725,0.0635,0.004,0.1116,0.2495,0.0553,0.0002,0.0193
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2018156_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2018-06-05,4898.0,0.1838,1.0,"(0.1838,1.0)",0.6536,0.1949,0.038,0.8148,1.0,0.649,0.1838,0.4993
